x,y,cluster_labels,movie_titles,overview,production_countries,release_date,Doc_ID,centroid,x_centroid,y_centroid,distance_to_centroid,topic_strings
78.20559,-18.39727,44,"The Best of Rafał Rutkowski, Olka Szczęśniak","""Recipe for Life"" star Rafał Rutkowski and Comedy Lab's Olka Szczęśniak serve up humorous impressions and wry wit at Warsaw's Klub Hybrydy.",[],,4645,44_centroid,65.43085,-19.475822,12.820191,"dunham, chapman, python, comedians, kinison, jokes, jeff, sketches, klub, snl"
68.84953,-22.936756,44,Jeff Foxworthy & Larry the Cable Guy: We've Been Thinking,Comedians Jeff Foxworthy and Larry the Cable Guy bring their distinctive brand of humor to a packed crowd in Minneapolis.,['United States of America'],2016-08-26,4648,44_centroid,65.43085,-19.475822,4.8647175,"dunham, chapman, python, comedians, kinison, jokes, jeff, sketches, klub, snl"
78.69357,-17.776896,44,"Tomasz Jachimek, Jacek Stramik, Laugh at Live","Writer, actor and satirist Tomasz Jachimek teams up with comedian Jacek Stramik for a night of subversive stand-up at Klub Hybrydy in Warsaw",[],,4649,44_centroid,65.43085,-19.475822,13.371098,"dunham, chapman, python, comedians, kinison, jokes, jeff, sketches, klub, snl"
65.74882,-23.01452,44,Cedric the Entertainer: Live from the Ville,"Donning his signature suit and fedora, the dapper comic offers a unique spin on getting old, the presidential election and ""Honky Tonk Badonkadonk.""",[],2016-09-16,4654,44_centroid,65.43085,-19.475822,3.552955,"dunham, chapman, python, comedians, kinison, jokes, jeff, sketches, klub, snl"
78.32351,-18.23335,44,"Karol Modzelewski, Lukasz Lotek Lodkowski, No Offense",Charismatic comedy pals Karol Modzelewski and Łukasz 'Lotek' Lodkowski bring their mischievous brand of humor to Warsaw's Klub Hybrydy.,[],,4660,44_centroid,65.43085,-19.475822,12.952393,"dunham, chapman, python, comedians, kinison, jokes, jeff, sketches, klub, snl"
78.4594,-18.4079,44,"Katarzyna Piasecka, Rafal Paczes, Seriously Funny",Polish comedians Rafał Pacześ and Katarzyna Piasecka hit the stage at Warsaw's Klub Hybrydy for a night of funny anecdotes and sly jokes.,[],,4664,44_centroid,65.43085,-19.475822,13.072244,"dunham, chapman, python, comedians, kinison, jokes, jeff, sketches, klub, snl"
78.49724,-18.116587,44,"Mariusz Kalamaga, Karol Kopiec, Wiolka Walaszczyk, Hilarious Trio","Comedians Mariusz Kałamaga, Karol Kopiec and Wiolka Walaszczyk deliver an eclectic and energetic stand-up show at Klub Hybrydy in Warsaw",[],,4668,44_centroid,65.43085,-19.475822,13.136898,"dunham, chapman, python, comedians, kinison, jokes, jeff, sketches, klub, snl"
78.55536,-18.108915,44,"Rafal Banas, Michal Leja, Laugh out Loud",Young Polish comedians Rafał Banaś and Michał Leja present a high-energy stand-up show at Warsaw's Klub Hybrydy,[],,4672,44_centroid,65.43085,-19.475822,13.195501,"dunham, chapman, python, comedians, kinison, jokes, jeff, sketches, klub, snl"
79.624214,-20.466768,44,Jandino: Whatever it Takes,"Jandino Asporaat riffs on the challenges of raising kids and serenades the audience with a rousing rendition of ""Sex on Fire"" in his comedy show.",[],2016-09-13,4673,44_centroid,65.43085,-19.475822,14.227918,"dunham, chapman, python, comedians, kinison, jokes, jeff, sketches, klub, snl"
68.00833,-25.536116,44,Jim Gaffigan: King Baby,"The greatly anticipated follow up to the platinum selling Beyond the Pale. In this Austin performance that capped off the 2008 sold-out stand up tour, Gaffigan does not let the audience catch their breath. This all-new show proves no other comedian working today can romanticize laziness and over-indulgence like Jim Gaffigan.",['United States of America'],2009-03-29,4677,44_centroid,65.43085,-19.475822,6.585634,"dunham, chapman, python, comedians, kinison, jokes, jeff, sketches, klub, snl"
67.200066,-24.882769,44,Jim Gaffigan: Mr. Universe,"Funnyman Jim Gaffigan offers up his unique take on everything from Disney World to overweight whales in this live show from Washington, D.C.",['United States of America'],2012-04-11,4679,44_centroid,65.43085,-19.475822,5.689042,"dunham, chapman, python, comedians, kinison, jokes, jeff, sketches, klub, snl"
66.33021,-26.542591,44,Jim Jefferies: Freedumb,"Returning for a second Netflix comedy special, Jim Jefferies unleashes his famously ferocious black humor to a packed house in Nashville, Tennessee.",['United States of America'],2016-07-01,4681,44_centroid,65.43085,-19.475822,7.123768,"dunham, chapman, python, comedians, kinison, jokes, jeff, sketches, klub, snl"
66.685326,-24.867794,44,Jim Gaffigan: Obsessed,"Jim Gaffigan bursts back on the scene with this eagerly anticipated fourth comedy special. Dubbed the ""King of Clean Comedy"" by The Wall Street Journal, Jim's obsession with all things food comes to fruition on Obsessed as he tackles a cornucopia of new food topics from fruit to seafood to donuts. Get ready for 70 minutes of non-stop laughs at Jim's twisted-yet-enlightened observations on the seemingly mundane topics that have made him a fixture in the comedy world for audiences of all ages.",[],2014-04-27,4682,44_centroid,65.43085,-19.475822,5.53598,"dunham, chapman, python, comedians, kinison, jokes, jeff, sketches, klub, snl"
66.65578,-20.679893,44,David Cross: Making America Great Again,"With nothing off-limits, David Cross is unapologetic, insightful, and biting in his Netflix original stand-up comedy special, MAKING AMERICA GREAT AGAIN. Filmed live at The Paramount Theatre in Austin, TX, Cross takes aim the current political landscape.",['United States of America'],2016-08-05,4685,44_centroid,65.43085,-19.475822,1.7176263,"dunham, chapman, python, comedians, kinison, jokes, jeff, sketches, klub, snl"
65.0053,-19.31258,44,Lavell Crawford: Can a Brother Get Some Love?,"""Last Comic Standing"" runner-up Lavell Crawford lords over a hometown crowd at St. Louis's Orpheum Theatre, raking in the love -- and the laughs. Jokes cover the hilarity of presidential politics and the social scene in heaven.",['United States of America'],2011-12-01,4689,44_centroid,65.43085,-19.475822,0.45578107,"dunham, chapman, python, comedians, kinison, jokes, jeff, sketches, klub, snl"
70.45723,-20.141388,44,Louis C.K.: Live at The Comedy Store,"This material was developed and prepared over the last year or so, mostly in comedy clubs. This special kind of goes back to when he used to just make noises and be funny for no particular reason. It felt right to him to shoot this special in a club to give it that live immediate intimate feeling. The show is about an hour long. The opening act, who is seen at the beginning (good place for an opening act) is Jay London. One of his favorite club comics going way back to the late 80s when he first started in working in New York.",['United States of America'],2015-01-27,4694,44_centroid,65.43085,-19.475822,5.070256,"dunham, chapman, python, comedians, kinison, jokes, jeff, sketches, klub, snl"
67.25166,-24.929592,44,Jim Gaffigan: Beyond the Pale,"The affable, towheaded comic demonstrates his hysterical brand of self-effacing comedy and deadpan delivery at two sold-out shows at Chicago's Vic Theater. It's OK to laugh at this pale white guy...'cause nobody's laughing at Jim Gaffigan harder than Jim Gaffigan!",['United States of America'],2006-01-29,4699,44_centroid,65.43085,-19.475822,5.7496934,"dunham, chapman, python, comedians, kinison, jokes, jeff, sketches, klub, snl"
73.25816,-20.481108,44,Jimmy Carr: Funny Business,British comedian Jimmy Carr unleashes his deadpan delivery and wickedly funny one-liners to a sold-out audience at the UK's Hammersmith Apollo.,['United Kingdom'],2016-03-18,4704,44_centroid,65.43085,-19.475822,7.891608,"dunham, chapman, python, comedians, kinison, jokes, jeff, sketches, klub, snl"
59.417793,-13.3762665,44,Spark,"Tokunaga is an unpopular comedian. He meets a senior comedian, Kamiya, who holds a strong faith in comedy. They struggle to move forward as comedians.",['Japan'],2017-11-23,4709,44_centroid,65.43085,-19.475822,8.565127,"dunham, chapman, python, comedians, kinison, jokes, jeff, sketches, klub, snl"
62.174145,-19.58948,44,John Mulaney: The Comeback Kid,"Armed with boyish charm and a sharp wit, the former ""SNL"" writer offers sly takes on marriage, his beef with babies and the time he met Bill Clinton.",['United States of America'],2015-11-13,4728,44_centroid,65.43085,-19.475822,3.258685,"dunham, chapman, python, comedians, kinison, jokes, jeff, sketches, klub, snl"
63.22489,-22.04213,44,Anthony Jeselnik: Thoughts and Prayers,There's no subject too dark as the comedian skewers taboos and riffs on national tragedies before pulling back the curtain on his provocative style.,['United States of America'],2015-10-16,4746,44_centroid,65.43085,-19.475822,3.3841057,"dunham, chapman, python, comedians, kinison, jokes, jeff, sketches, klub, snl"
62.309845,-17.119818,44,Chelsea Handler: Uganda Be Kidding Me Live,"A culmination of Chelsea Handler's stand-up comedy tour in support of her fourth New York Times #1 Bestseller, Uganda Be Kidding Me.",['United States of America'],2014-10-10,4760,44_centroid,65.43085,-19.475822,3.9104238,"dunham, chapman, python, comedians, kinison, jokes, jeff, sketches, klub, snl"
